5544,1,1,Doctor,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1
5545,1,1,Doctor,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,1
5546,1,1,Doctor,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1
5547,1,1,Doctor,5.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,1
5550,1,1,Doctor,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,1
5554,2,1,Doctor,5.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,1
5556,1,1,Doctor,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,1
5558,1,1,Doctor,5.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,5.0,5.0,1
5560,1,1,Doctor,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,1
5569,1,1,Doctor,5.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,1
5571,1,1,Doctor,5.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1
5573,1,1,Doctor,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,1
5575,1,1,Doctor,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,1
5576,1,1,Doctor,5.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,1
5581,2,1,Doctor,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1
5583,1,1,Doctor,5.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,1
5584,1,1,Doctor,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,1
5588,2,1,Doctor,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1
